User_ID,Product_ID,Gender,Age,Purchase
1000282,P00147942,M,26-35,15888
1000292,P00332242,M,36-45,15662
1000293,P00221042,M,55+,4002
1000297,P00112542,M,18-25,11697
1000303,P00048042,M,26-35,19508
1000311,P00112142,M,18-25,19170
1000335,P00233442,M,36-45,7794
1000339,P00318742,M,51-55,11443
1000340,P00237542,F,26-35,18951
1000344,P00073842,M,36-45,15738
1000353,P00110942,F,36-45,15482
1000376,P00289842,M,36-45,15344
1000391,P00221742,M,46-50,8318
1000437,P00146142,M,36-45,11468
1000451,P00110742,M,55+,19506
1000454,P00112142,M,26-35,15637
1000462,P00113142,M,18-25,19659
1000501,P00209742,M,26-35,7641
1000505,P00019342,M,36-45,19436
1000519,P00113242,F,36-45,11482
1000526,P00346142,M,46-50,12110
1000548,P00062842,F,36-45,3960
1000552,P00155442,M,51-55,15564
1000560,P00248942,M,46-50,19409
1000568,P00080342,F,51-55,19538
1000569,P00251942,F,18-25,15361
1000571,P00277542,M,51-55,4234
1000576,P00010942,F,46-50,8023
1000586,P00110742,M,36-45,19240
1000596,P00057642,F,26-35,15530
1000598,P00002142,M,36-45,15384
1000603,P00187842,F,26-35,15732
1000604,P00155442,M,46-50,11782
1000613,P00057942,M,36-45,11981
1000623,P00080642,M,26-35,15756
1000631,P00110942,M,36-45,19616
1000638,P00351142,M,26-35,15737
1000643,P00255942,M,26-35,11794
1000650,P00332242,M,26-35,11994
1000654,P00000642,M,51-55,15598
1000661,P00121342,M,46-50,19559
1000664,P00010742,M,36-45,19400
1000679,P00025442,M,36-45,15356
1000705,P00217342,M,26-35,11654
1000730,P00046142,M,26-35,15647
1000733,P00110942,M,36-45,11862
1000741,P00128942,M,26-35,15807
1000758,P00112142,M,36-45,15211
1000769,P00112542,M,46-50,11936
1000798,P00120042,F,26-35,8238
1000837,P00010742,M,55+,11563
1000846,P00045142,M,26-35,11843
1000873,P00241542,M,55+,11790
1000903,P00149542,M,55+,19414
1000917,P00010742,M,51-55,19397
1000924,P00105142,M,51-55,15608
1000928,P00080342,F,55+,19495
1000930,P00351342,M,26-35,8336
1000950,P00057642,M,36-45,15882
1000957,P00332242,M,36-45,11526
1000969,P00103042,F,26-35,8265
1000980,P00112142,M,26-35,19108
1001011,P00112142,M,26-35,15597
1001025,P00334242,M,26-35,19038
1001028,P00113242,F,46-50,18978
1001030,P00332242,M,26-35,11956
1001031,P00274242,M,36-45,15722
1001035,P00110942,M,18-25,15719
1001040,P00034442,M,26-35,15799
1001049,P00270942,M,46-50,11484
1001053,P00117342,M,36-45,15856
1001066,P00274142,M,46-50,15815
1001081,P00347642,M,18-25,4327
1001089,P00274442,M,36-45,19434
1001090,P00010742,M,26-35,12114
1001093,P00184942,M,51-55,15311
1001122,P00307542,M,55+,11664
1001135,P00307542,M,51-55,15726
1001151,P00184942,M,26-35,15396
1001158,P00035142,F,36-45,15285
1001159,P00244042,M,18-25,8067
1001166,P00112142,M,55+,15204
1001176,P00218442,M,55+,15399
1001177,P00037142,F,26-35,18969
1001180,P00080342,F,51-55,19157
1001184,P00162442,F,26-35,15298
1001193,P00262242,M,26-35,3871
1001199,P00157642,M,51-55,15470
1001206,P00030842,F,51-55,15197
1001209,P00201342,M,36-45,15696
1001210,P00110742,M,26-35,19595
1001219,P00001042,M,26-35,7844
1001225,P00274142,M,46-50,11532
1001228,P00049442,M,26-35,11897
1001257,P00145042,F,18-25,11988
1001271,P00320742,F,46-50,4468
1001273,P00184942,M,36-45,15765
1001301,P00127642,F,26-35,18983
1001304,P00110942,M,26-35,19695
1001319,P00147942,F,26-35,3864
1001321,P00110742,F,26-35,15916
1001331,P00248942,M,46-50,15601
1001345,P00338542,F,26-35,12060
1001358,P00125942,M,36-45,11960
1001360,P00073842,M,26-35,11622
1001370,P00114342,M,36-45,19300
1001376,P00037142,F,46-50,11438
1001378,P00090942,F,46-50,19534
1001390,P00010742,M,36-45,19267
1001391,P00127842,M,36-45,15239
1001392,P00128942,M,46-50,19519
1001397,P00209742,M,36-45,7716
1001403,P00063342,F,26-35,11551
1001406,P00184442,M,26-35,19674
1001441,P00025442,M,36-45,11579
1001460,P00237542,F,18-25,18968
1001464,P00201442,M,36-45,19704
1001466,P00110842,M,18-25,15294
1001486,P00355142,M,26-35,15863
1001497,P00128942,M,51-55,19447
1001506,P00115142,M,26-35,15511
1001513,P00119642,F,36-45,15381
1001527,P00351342,M,18-25,12039
1001564,P00162042,M,51-55,11985
1001572,P00229742,F,26-35,11386
1001575,P00274142,F,51-55,11990
1001585,P00221442,M,55+,15431
1001591,P00318742,M,51-55,19480
1001593,P00142142,M,26-35,11555
1001616,P00320742,M,26-35,4301
1001649,P00113242,M,18-25,19379
1001655,P00000642,M,18-25,15763
1001691,P00192542,F,26-35,11592
1001693,P00090942,M,26-35,15237
1001695,P00112542,M,26-35,19285
1001709,P00251942,M,26-35,11433
1001715,P00080342,M,26-35,19327
1001723,P00110742,M,36-45,19650
1001732,P00332242,M,18-25,19364
1001736,P00221842,M,55+,8086
1001746,P00105142,M,26-35,19480
1001747,P00155442,M,26-35,12064
1001759,P00338442,M,26-35,15355
1001769,P00255942,M,26-35,8020
1001771,P00112142,M,26-35,19606
1001775,P00208742,M,26-35,11988
1001791,P00110942,M,18-25,15845
1001798,P00270942,M,46-50,11471
1001804,P00184942,M,26-35,19130
1001808,P0098342,F,18-25,12011
1001822,P00044442,F,26-35,19421
1001825,P00318742,M,26-35,15825
1001849,P00140742,M,36-45,19447
1001850,P00274142,M,18-25,15226
1001856,P00144642,M,55+,19685
1001862,P00315442,M,51-55,19573
1001868,P00080342,M,51-55,11793
1001879,P00255942,M,26-35,19226
1001887,P00173942,M,55+,11471
1001888,P00217442,M,36-45,15392
1001891,P00315442,M,46-50,15613
1001896,P00128942,M,55+,19261
1001901,P00010742,M,51-55,19270
1001908,P00286742,M,55+,11613
1001909,P00103042,M,18-25,11433
1001938,P00338542,F,26-35,12020
1001945,P00025442,M,26-35,8149
1001956,P00338442,M,36-45,7746
1001961,P00110942,F,51-55,19229
1001981,P00304442,M,55+,7581
1001990,P00242742,M,26-35,11964
1001995,P00358442,M,26-35,15585
1002002,P00241542,F,55+,11966
1002004,P00032042,M,46-50,15631
1002013,P00277442,M,46-50,15839
1002016,P00110742,F,55+,19579
1002026,P00121342,M,51-55,19007
1002032,P0098242,M,51-55,15892
1002043,P00351342,M,26-35,15517
1002055,P00114942,M,51-55,19218
1002069,P00010742,M,55+,11458
1002071,P00221342,M,46-50,7697
1002096,P00049442,F,26-35,19173
1002101,P00057642,M,26-35,15508
1002104,P00080342,M,46-50,12045
1002121,P00142142,M,55+,15860
1002126,P00025442,M,55+,15580
1002127,P00110742,M,18-25,11532
1002132,P00112542,M,55+,19489
1002144,P00320742,M,18-25,15802
1002145,P00346142,M,18-25,15627
1002146,P0097242,M,18-25,19211
1002161,P00318742,F,36-45,18981
1002163,P00127242,M,18-25,19542
1002165,P00361942,M,26-35,11798
1002177,P00057942,F,36-45,7869
1002179,P00223542,F,26-35,15820
1002185,P00288942,M,46-50,15836
1002187,P00162442,M,46-50,15904
1002201,P00073842,M,55+,19468
1002211,P00128942,M,46-50,15372
1002218,P00102942,M,36-45,15479
1002228,P00070342,M,26-35,15847
1002240,P00233542,M,46-50,11699
1002262,P00057642,M,46-50,19028
1002263,P00006942,M,26-35,15365
1002265,P00184942,M,55+,19135
1002270,P00221742,M,18-25,12017
1002313,P00105142,F,51-55,19481
1002320,P00359742,F,51-55,11511
1002336,P00346142,M,36-45,15913
1002338,P00118642,M,46-50,15629
1002348,P00105142,M,51-55,8312
1002365,P00341342,M,51-55,19474
1002366,P00044442,F,46-50,19443
1002378,P00303342,M,26-35,19087
1002393,P00233342,M,55+,11439
1002401,P00184942,M,26-35,15506
1002406,P00044442,F,55+,19090
1002414,P00145042,M,26-35,19530
1002415,P00334242,M,26-35,19616
1002416,P00184942,M,46-50,19174
1002420,P00016042,M,51-55,19202
1002421,P00339842,M,36-45,15339
1002426,P00113242,M,55+,15364
1002451,P00025442,M,46-50,11920
1002458,P00303342,M,26-35,8114
1002460,P00183442,F,51-55,15600
1002465,P00184942,M,51-55,19293
1002480,P00046742,F,18-25,11863
1002485,P00233742,M,36-45,11466
1002508,P00338442,F,36-45,11625
1002509,P00080342,M,26-35,19466
1002512,P00184042,F,46-50,11550
1002539,P00270942,M,36-45,15892
1002547,P00184942,F,36-45,15569
1002550,P00110942,M,51-55,15320
1002552,P00111242,F,26-35,12041
1002573,P00318742,M,46-50,11772
1002580,P00037142,F,46-50,19415
1002585,P00184942,M,46-50,15835
1002629,P00001042,M,26-35,15850
1002636,P00187842,M,18-25,11915
1002641,P00193542,M,26-35,19519
1002651,P00010742,M,55+,15451
1002656,P00237542,M,55+,7746
1002675,P00237542,M,36-45,15639
1002678,P00117342,M,26-35,19139
1002682,P00356042,M,18-25,4140
1002683,P00318742,M,36-45,15282
1002684,P00130742,F,18-25,8069
1002700,P00160042,M,26-35,11605
1002704,P00177442,M,55+,15797
1002729,P00177442,M,51-55,15627
1002730,P00145042,M,36-45,19127
1002732,P00127742,M,46-50,19601
1002744,P00186142,M,18-25,4512
1002762,P00273742,M,51-55,19378
1002765,P00110942,M,51-55,19138
1002781,P00114342,M,36-45,19571
1002784,P00322142,M,51-55,11909
1002785,P00073842,M,55+,11490
1002795,P00112142,M,51-55,15427
1002817,P00080342,M,36-45,19477
1002844,P00304342,M,26-35,8192
1002848,P00110942,M,26-35,15263
1002865,P00110742,F,26-35,15866
1002876,P00237542,M,26-35,19424
1002881,P00307542,F,26-35,15336
1002900,P00237542,M,18-25,19295
1002969,P00237542,M,26-35,19532
1002981,P00025442,M,46-50,19005
1003007,P00127642,M,36-45,15379
1003012,P00127542,M,26-35,3908
1003035,P00318742,F,26-35,8333
1003044,P00057642,M,36-45,19684
1003048,P00025442,M,18-25,15184
1003055,P00165442,F,26-35,11384
1003056,P00329542,M,26-35,15558
1003059,P00114942,M,36-45,11964
1003061,P00193542,M,46-50,19188
1003064,P00251842,M,36-45,11925
1003069,P00249742,M,18-25,4406
1003074,P00351342,M,26-35,15411
1003075,P00110742,F,26-35,19391
1003089,P00130742,M,46-50,15349
1003093,P00358442,F,46-50,11377
1003096,P00111142,F,46-50,15550
1003102,P00338442,M,26-35,15226
1003105,P00059642,M,36-45,15793
1003115,P00253142,M,36-45,8132
1003119,P00338442,M,46-50,15634
1003136,P00112642,F,26-35,11911
1003138,P00155442,M,36-45,7620
1003141,P00070042,M,26-35,11386
1003143,P00010742,F,51-55,15365
1003173,P00329542,M,26-35,19510
1003183,P00233342,M,51-55,7884
1003184,P00122442,F,26-35,11597
1003193,P00220142,M,26-35,7739
1003237,P00112142,M,36-45,15905
1003242,P00110842,M,51-55,15878
1003260,P00111142,M,26-35,19234
1003279,P00128942,M,46-50,11646
1003283,P00192542,M,36-45,19280
1003309,P00127442,M,26-35,15836
1003318,P00184942,M,55+,19376
1003323,P00249542,M,36-45,15529
1003328,P00073842,M,55+,15788
1003340,P00346242,M,46-50,11524
1003347,P00309142,F,36-45,19318
1003348,P00090942,M,46-50,15277
1003354,P00346142,M,26-35,15889
1003356,P00329542,M,36-45,12033
1003357,P00044442,M,26-35,15742
1003362,P00145042,F,26-35,15897
1003365,P00145742,M,51-55,11741
1003366,P00351142,M,36-45,19650
1003368,P00112142,M,26-35,11883
1003381,P00347642,M,26-35,7793
1003383,P00112542,M,55+,19410
1003392,P00110742,M,51-55,19639
1003393,P00044442,M,36-45,15202
1003400,P00270942,M,26-35,19048
1003414,P00048942,M,26-35,8153
1003424,P00145042,M,26-35,19601
1003428,P00237542,M,46-50,12033
1003438,P00270542,F,26-35,15585
1003463,P00115142,M,26-35,15687
1003465,P00080342,M,26-35,15174
1003490,P00112942,M,26-35,15707
1003494,P00289842,M,26-35,12076
1003500,P00025442,M,36-45,19647
1003508,P00038442,M,18-25,11777
1003511,P00233442,M,51-55,19136
1003529,P00222942,F,46-50,12087
1003531,P00110742,F,26-35,15342
1003535,P00080342,M,46-50,15835
1003538,P00184942,M,36-45,15223
1003553,P00010742,M,36-45,19376
1003556,P00115142,M,26-35,15258
1003565,P00001542,M,26-35,11519
1003568,P00113342,M,26-35,15182
1003575,P00103042,M,26-35,15282
1003578,P00237542,M,51-55,7686
1003612,P00329542,M,26-35,15705
1003616,P00114942,M,46-50,19593
1003645,P00025442,M,36-45,15797
1003646,P00025442,M,36-45,18968
1003653,P00019342,M,18-25,4028
1003661,P00341342,M,36-45,15162
1003684,P00233542,M,26-35,15818
1003685,P00242742,M,26-35,19188
1003686,P00216142,M,26-35,4476
1003694,P00110842,M,26-35,19323
1003699,P00233042,F,55+,19539
1003702,P00110742,M,36-45,11640
1003704,P00046742,F,36-45,11967
1003708,P00182142,M,55+,15337
1003712,P00154042,M,26-35,11745
1003721,P00111242,M,26-35,19510
1003723,P00249542,M,26-35,19100
1003726,P00105342,M,26-35,15555
1003736,P00030842,M,36-45,15406
1003753,P00237542,M,26-35,15738
1003754,P00112542,M,55+,15279
1003761,P00105142,M,26-35,19399
1003770,P00191442,F,36-45,11948
1003799,P00073842,M,18-25,19216
1003802,P00338442,M,18-25,15739
1003817,P00110742,M,36-45,15814
1003820,P00237542,M,26-35,19513
1003839,P00037142,M,51-55,15443
1003845,P00110942,M,26-35,19456
1003855,P00146042,M,26-35,7916
1003856,P00355142,F,36-45,19449
1003864,P00112542,M,51-55,19635
1003921,P00184942,M,26-35,19455
1003928,P00237542,M,26-35,19309
1003937,P00054242,M,55+,15277
1003941,P00112142,M,46-50,7662
1003948,P00121342,F,46-50,11644
1003951,P00040742,F,18-25,11835
1003955,P00355142,M,36-45,15824
1003964,P00359242,M,55+,15486
1003970,P00270942,F,26-35,19493
1003974,P00158942,M,36-45,3858
1003978,P00113242,M,36-45,19291
1003979,P00145042,F,51-55,18976
1003981,P00177542,F,46-50,15176
1003984,P00144642,M,26-35,15175
1003995,P00187842,M,36-45,15787
1003998,P00123942,M,46-50,4265
1004002,P00334242,M,46-50,15384
1004004,P00000642,M,51-55,8326
1004013,P00020342,M,26-35,15732
1004018,P00277442,F,46-50,11885
1004020,P00110742,M,26-35,18959
1004023,P00201442,F,36-45,7792
1004034,P00113242,M,26-35,15280
1004036,P00132842,M,26-35,11829
1004057,P00359242,M,36-45,18968
1004060,P00044442,M,26-35,15765
1004061,P00352442,M,51-55,15271
1004090,P00111242,M,55+,15430
1004108,P00114342,M,36-45,15722
1004120,P00249542,M,26-35,12009
1004124,P00040742,M,26-35,7892
1004129,P00080342,M,55+,19032
1004131,P00233342,M,46-50,19306
1004142,P00110942,M,55+,19502
1004147,P00147942,F,51-55,15837
1004149,P00044442,M,36-45,15493
1004152,P00121342,M,26-35,19679
1004159,P00057642,F,51-55,15441
1004163,P00334242,M,55+,15484
1004166,P00113142,F,26-35,15275
1004168,P00318742,F,46-50,19234
1004171,P00035942,M,55+,11975
1004172,P00112142,M,36-45,11676
1004218,P00183442,M,51-55,19432
1004221,P00270942,M,36-45,15650
1004224,P00113242,F,46-50,15639
1004229,P00182342,M,36-45,15574
1004236,P00249542,F,26-35,19295
1004237,P00057642,M,26-35,19149
1004241,P00358442,M,36-45,15632
1004243,P00259842,M,55+,15255
1004250,P00341342,F,51-55,19176
1004255,P00359242,M,51-55,11521
1004260,P00119642,M,26-35,11658
1004270,P00350342,M,46-50,11401
1004274,P00144642,F,46-50,11845
1004276,P00010742,F,46-50,19021
1004287,P00111142,M,26-35,19429
1004289,P00355142,M,36-45,19204
1004292,P00009342,M,26-35,8168
1004310,P00015842,M,26-35,19073
1004321,P00338442,M,46-50,15537
1004328,P00054242,M,51-55,15672
1004333,P00110742,M,51-55,18990
1004342,P00140742,M,26-35,19064
1004356,P00010742,M,36-45,15162
1004361,P00352142,M,36-45,11984
1004363,P00113242,M,36-45,19392
1004373,P00222242,M,51-55,11597
1004377,P00132842,M,26-35,11739
1004395,P00270942,M,51-55,7655
1004409,P00170342,M,26-35,12014
1004426,P00121342,M,46-50,15278
1004428,P00289842,M,26-35,11543
1004449,P00355142,M,26-35,15376
1004470,P00184942,M,36-45,19606
1004475,P00146142,M,18-25,11811
1004476,P00345642,M,46-50,3847
1004479,P00115142,M,51-55,11500
1004481,P00242742,M,26-35,15830
1004495,P00001042,M,18-25,19297
1004498,P00030842,M,51-55,4276
1004502,P00112542,M,51-55,15252
1004504,P00317442,F,26-35,19416
1004509,P00117042,M,26-35,19594
1004514,P00347642,M,18-25,11605
1004520,P00036842,M,26-35,15444
1004522,P00341342,M,46-50,15447
1004546,P00183442,M,26-35,19507
1004552,P00028442,M,26-35,8246
1004555,P00140742,F,18-25,3944
1004561,P00133442,F,26-35,15451
1004577,P00233042,M,36-45,11846
1004583,P00113242,M,51-55,19607
1004595,P00080342,M,26-35,19082
1004600,P00002142,M,26-35,15592
1004603,P00046742,F,36-45,15781
1004615,P00145742,M,26-35,11421
1004621,P00080342,M,26-35,19369
1004627,P00221442,M,55+,19571
1004668,P00025442,M,36-45,19126
1004674,P00103042,F,36-45,19306
1004679,P00338442,M,55+,8249
1004688,P00184942,M,26-35,19184
1004694,P00110742,M,55+,19049
1004701,P00318742,M,46-50,19197
1004705,P00147942,F,18-25,15234
1004711,P00251842,M,26-35,15910
1004718,P00110942,M,36-45,19549
1004726,P00184942,F,36-45,19505
1004730,P00352242,M,51-55,15736
1004753,P00233742,M,55+,15390
1004773,P00155442,M,46-50,11452
1004774,P00338442,M,46-50,11480
1004782,P00090942,M,46-50,15161
1004809,P00318742,F,51-55,15190
1004815,P00114942,F,51-55,11956
1004826,P00334242,M,46-50,15734
1004827,P00184442,M,36-45,11808
1004834,P00080342,F,46-50,19070
1004840,P00125942,F,46-50,11384
1004852,P00025442,M,36-45,15844
1004865,P00244042,F,36-45,4074
1004868,P00246142,M,36-45,15417
1004869,P00128942,F,46-50,19372
1004870,P00112142,F,36-45,15857
1004886,P00251942,F,36-45,19025
1004891,P00121342,M,36-45,15414
1004902,P00030842,M,36-45,15438
1004917,P00125942,M,46-50,11714
1004931,P00293842,M,51-55,15523
1004937,P00270942,M,36-45,11782
1004939,P00073842,M,26-35,11928
1004944,P00237542,M,51-55,19670
1004947,P00110742,M,36-45,7691
1004954,P00345742,M,46-50,8145
1004961,P00273742,M,26-35,12053
1004973,P00112142,F,55+,15797
1004976,P00351142,M,26-35,19389
1004989,P00036842,M,26-35,19605
1004998,P00113242,F,18-25,15254
1005014,P00105342,M,46-50,11386
1005020,P00147642,F,55+,7584
1005029,P00286742,M,26-35,15325
1005034,P00063342,F,26-35,7928
1005037,P00334242,M,36-45,15803
1005041,P00201442,F,46-50,11693
1005044,P00114942,F,36-45,19476
1005056,P00233442,M,46-50,15887
1005058,P00345742,M,55+,15180
1005059,P00157642,M,46-50,11630
1005061,P00144642,F,18-25,15287
1005065,P00046742,M,26-35,15559
1005075,P00114942,M,51-55,19090
1005086,P00111142,M,26-35,15502
1005098,P00242742,M,51-55,11643
1005105,P00009342,M,51-55,11783
1005143,P00002142,M,18-25,15514
1005154,P00057642,M,26-35,19430
1005177,P00046142,M,46-50,15513
1005178,P00183442,M,51-55,11679
1005180,P00114342,M,36-45,11380
1005181,P00228442,M,26-35,19662
1005192,P00111242,M,26-35,11599
1005197,P00340342,F,55+,12099
1005204,P00020342,M,51-55,11880
1005215,P00025442,F,55+,18996
1005225,P00334242,M,18-25,19055
1005232,P00329542,M,26-35,11770
1005254,P00147942,M,18-25,15650
1005270,P00111142,M,26-35,19456
1005283,P0098342,M,18-25,15792
1005311,P00346942,M,51-55,4153
1005324,P00334242,M,26-35,15569
1005337,P00288942,F,36-45,15617
1005341,P00184442,F,26-35,11646
1005345,P00303342,F,26-35,19526
1005349,P00221442,F,51-55,19381
1005351,P00025442,F,46-50,15658
1005352,P00342642,F,36-45,3840
1005382,P00114942,M,18-25,15821
1005389,P00237542,M,46-50,18981
1005395,P00249542,M,51-55,15440
1005398,P00113242,M,55+,18959
1005399,P00242742,M,26-35,11817
1005404,P00057642,M,26-35,19449
1005406,P00115142,F,36-45,11564
1005417,P00110942,M,18-25,19659
1005418,P00111142,F,26-35,15763
1005419,P00112142,F,18-25,8014
1005431,P00248942,M,55+,19699
1005441,P00241642,M,51-55,4469
1005444,P00255942,F,18-25,11530
1005445,P00114342,M,26-35,19347
1005472,P00154042,M,36-45,7601
1005484,P00073842,M,46-50,11674
1005485,P00110742,M,26-35,15401
1005498,P00255942,F,51-55,8267
1005513,P00117342,M,36-45,19433
1005516,P00009342,F,51-55,8244
1005520,P00334242,M,46-50,19523
1005531,P00057642,M,51-55,19023
1005534,P00191442,M,46-50,19177
1005540,P00184042,M,36-45,19699
1005545,P00121342,F,36-45,19472
1005557,P00145042,M,36-45,15764
1005560,P00112542,F,36-45,15572
1005561,P00334242,F,26-35,19000
1005578,P00110842,F,18-25,15334
1005582,P00128942,M,46-50,19598
1005620,P00348842,M,36-45,15336
1005622,P00339842,M,36-45,7826
1005641,P00318742,F,26-35,8305
1005659,P00286742,M,26-35,15801
1005660,P00329542,M,26-35,12073
1005661,P00110942,F,26-35,19147
1005665,P00113242,M,18-25,19615
1005672,P00267542,F,26-35,11474
1005679,P00184042,M,36-45,19663
1005703,P00160042,M,55+,15585
1005718,P00036842,F,36-45,19213
1005719,P00111142,M,55+,19483
1005793,P00221442,M,26-35,7598
1005808,P00318742,F,26-35,15481
1005817,P00112142,M,26-35,15714
1005819,P00044442,M,51-55,15864
1005853,P00233442,M,51-55,11436
1005862,P00233442,F,26-35,19037
1005872,P00037142,M,26-35,15281
1005911,P00270942,F,26-35,8275
1005925,P00277442,F,26-35,15819
1005926,P00070042,F,51-55,15371
1005933,P00105142,M,26-35,15583
1005938,P00288942,M,26-35,19032
1005940,P00142942,M,51-55,15760
1005952,P00242742,F,46-50,11730
1005960,P00334642,F,46-50,15891
1005974,P00182142,F,26-35,11420
1005994,P00110842,M,36-45,19702
1005995,P00267542,F,36-45,11955
1006002,P00201442,M,51-55,11757
1006012,P00057942,M,36-45,3802
1006023,P00184942,M,26-35,19227
1006027,P00001042,M,18-25,19147
1006030,P00154042,M,26-35,11682
1000028,P00120042,F,26-35,15168
1000035,P00274442,M,46-50,15916
1000060,P00010942,M,51-55,11809
1000095,P00184942,M,46-50,15364
1000104,P00262242,M,26-35,19553
1000133,P00142142,F,26-35,7650
1000156,P00036842,F,46-50,15851
1000218,P00062842,M,36-45,7790
1000241,P00334042,M,36-45,15714
1000258,P00110742,M,26-35,19113
1000296,P00046742,M,51-55,19210
1000430,P00182742,F,18-25,19609
1000432,P00070342,M,46-50,19277
1000440,P00303342,M,55+,15731
1000485,P00351142,M,55+,15839
1000493,P00184942,M,51-55,19272
1000607,P00184942,M,26-35,19618
1000608,P00113342,M,18-25,19188
1000644,P00229742,M,26-35,15578
1000667,P00334242,M,26-35,19407
1000672,P00044442,M,36-45,19348
1000736,P00014842,M,18-25,4057
1000766,P00221442,F,26-35,15689
1000768,P00197342,M,26-35,19637
1000794,P00113242,M,51-55,19070
1000865,P00110842,M,36-45,15508
1000867,P00127342,M,46-50,12046
1000886,P00112142,F,55+,7680
1000901,P00145042,F,55+,15454
1000902,P00183442,M,55+,15221
1000927,P00034442,F,26-35,7964
1000943,P00144642,F,46-50,19244
1000973,P00070042,F,26-35,11689
1000983,P00237242,F,26-35,11716
1001046,P00274442,M,55+,15407
1001061,P00242742,M,46-50,3862
1001076,P00184442,F,26-35,11719
1001085,P00259842,M,26-35,19184
1001098,P00128942,M,36-45,19126
1001121,P00303342,M,55+,19144
1001131,P00111242,M,55+,15877
1001178,P00160042,M,55+,15591
1001208,P00274142,M,26-35,15502
1001214,P00183442,M,55+,15800
1001237,P00177542,M,18-25,18960
1001334,P00334242,M,51-55,19114
1001357,P00006942,M,46-50,15699
1001388,P00127242,M,55+,11407
1001424,P00240242,M,36-45,18992
1001439,P00010742,M,36-45,7624
1001445,P00237542,M,26-35,8282
1001463,P00243942,M,51-55,19474
1001505,P00110842,M,51-55,19150
1001511,P00112142,M,36-45,15865
1001534,P00121342,M,51-55,15797
1001577,P00046742,M,55+,19368
1001602,P00105142,F,26-35,11876
1001603,P00015542,F,26-35,8173
1001668,P00110842,M,36-45,15597
1001714,P00010742,M,26-35,12055
1001720,P00184942,M,18-25,19259
1001739,P00351142,M,55+,19288
1001742,P00270942,M,26-35,15606
1001760,P00266642,F,26-35,15297
1001766,P00241642,F,46-50,11838
1001768,P00182142,M,46-50,11990
1001796,P00010742,M,51-55,11790
1001809,P00242742,F,26-35,11915
1001819,P00112542,F,36-45,15175
1001829,P00173342,M,26-35,7660
1001871,P00274142,F,46-50,19192
1001927,P00006942,M,36-45,11645
1001972,P00057642,M,46-50,15513
1002014,P00193542,M,18-25,15908
1002122,P00070042,M,36-45,7645
1002140,P00177442,M,46-50,15437
1002142,P00145042,F,46-50,11844
1002151,P00010742,M,55+,11635
1002170,P00111142,F,51-55,11449
1002182,P00032042,F,26-35,11564
1002234,P00025442,M,55+,12118
1002259,P00184942,F,55+,18988
1002283,P00183442,M,36-45,15337
1002295,P00262242,M,46-50,19033
1002297,P00147942,M,55+,19322
1002318,P00112542,M,55+,12108
1002333,P00044442,M,51-55,11391
1002339,P00113242,F,55+,19230
1002350,P00351142,M,18-25,19063
1002377,P00177542,M,36-45,18981
1002405,P00110742,M,51-55,8207
1002413,P00114342,F,55+,15346
1002441,P00062842,F,46-50,19110
1002447,P00221342,M,26-35,11425
1002492,P00320842,F,46-50,4052
1002498,P00136742,M,55+,11505
1002503,P00201342,M,36-45,15267
1002524,P00177542,F,55+,8274
1002535,P00002142,F,55+,15783
1002549,P00037142,M,55+,19090
1002564,P00147742,F,36-45,12007
1002570,P00046742,F,55+,11613
1002605,P00010742,M,36-45,15416
1002615,P00262242,M,26-35,8137
1002626,P00355142,M,55+,11513
1002633,P00220142,F,36-45,11478
1002647,P00113242,F,36-45,18977
1002685,P00332242,M,46-50,15186
1002708,P00249542,M,26-35,12053
1002713,P00016742,M,26-35,15778
1002716,P00110742,F,51-55,15643
1002726,P00147942,M,46-50,15466
1002783,P00112542,M,46-50,15195
1002816,P00242742,M,26-35,15415
1002930,P00113242,M,51-55,15808
1002942,P00112542,F,51-55,15636
1002953,P00105142,M,26-35,4122
1002975,P00110942,M,36-45,15454
1002980,P00034442,M,46-50,11916
1002993,P00114942,M,18-25,11638
1003091,P00110742,F,26-35,11527
1003099,P00105142,M,26-35,11645
1003103,P00010742,M,26-35,11428
1003114,P00054242,M,18-25,15541
1003131,P00115142,F,26-35,15753
1003174,P00036842,F,18-25,11714
1003185,P00309142,M,18-25,12032
1003192,P00073842,M,18-25,15728
1003218,P00183442,M,55+,11722
1003245,P00335442,M,18-25,3891
1003255,P00146742,F,26-35,15748
1003258,P00110942,M,46-50,19106
1003264,P00154042,F,26-35,4117
1003270,P00345642,M,18-25,4445
1003289,P00355142,M,46-50,15418
1003306,P00177442,M,46-50,18967
1003307,P00025442,M,51-55,19339
1003310,P00114342,M,46-50,19161
1003326,P00142142,M,46-50,15430
1003472,P00112142,M,26-35,19191
1003482,P00110742,M,51-55,15506
1003541,P00273742,M,26-35,12068
1003551,P00209742,F,55+,11838
1003567,P00080342,M,26-35,19634
1003584,P00019342,M,18-25,11507
1003597,P00025442,M,26-35,19152
1003627,P00127642,F,36-45,11438
1003636,P00110842,M,26-35,11434
1003640,P00121342,M,36-45,19548
1003689,P00035942,M,26-35,15626
1003711,P00345642,M,36-45,15577
1003738,P00112142,M,46-50,19440
1003750,P00110842,F,18-25,19059
1003755,P00248942,F,51-55,15313
1003796,P00233442,M,46-50,15915
1003818,P00249742,M,46-50,19428
1003827,P00155442,M,51-55,11996
1003854,P00147742,M,26-35,15238
1003866,P00110742,M,46-50,11697
